reference plan,plan,route,vehicle,order,stop type,active,wait,time,distance,drive time,out of visit time window,out of capacity,out of vehicle time shift,out of work time,maximum achievable distance,status,eta,reference,name,street,detail,postalcode,city,country,lat,lng,comment,phone,tags,reference visit,duration,open 1,close 1,open 2,close 2,priority,tags visit,quantity,operation
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,EVEIL DES SENS,Avenue du Roi Chevalier 65,,1200,Bruxelles,,50.84469,4.4172399,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,HAGOR,Remylaan 4,,3018,Wijgmaal,,50.9222899,4.7008599,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,HYGIENA,Europark Zuid-6 / G B,,9100,Sint-Niklaas,,51.16104,4.17128,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,IMWE,Avenue Ernest Renan 13,,1030,Bruxelles,,50.86698,4.3808999,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,INTERBIO,Rue de la Basse Sambre 24,,5140,Sombreffe,,50.492,4.59323,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,LEKKERS UIT HET PAJOTTENLAND,Trontingen 15,,1750,Lennik,,50.80692,4.17302,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MANNAVITA,Zuidstraat 10,,8560,Wevelgem,,50.81101,3.2177699,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MARMA,Esperantolaan 5/A,,3300,Tienen,,50.80388,4.92051,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MENAGROUP,Hermanne 20,,B-6941,Tohogne,,50.40937,5.48724,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,NATURE ELEMENT,Rue Roc Saint-Nicaise 74,,7500,Tournai,,50.6049,3.38464,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,NATUR'INOV,Lambusart 24,,6220,Fleurus,,50.45492,4.54308,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,OASIS DES SAVEURS,"rue Gaston Dancôt, 41",,B-5310,Waret-la-Chaussée,,50.53797,4.91342,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,OCEBIO,Nijverheidsstraat 96,,2160,Wommelgem,,51.20961,4.5163399,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,PURASANA,Heulestraat 104,,8560,GULLEGEM.,,50.8426961,3.2163695,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,REGISANA,Boulevard de la Révision 101,,1070,Anderlecht,,50.8348299,4.3266099,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SEMAILLE,Rue du Sabotier 16,,5340,Gesves,,50.42211,5.00539,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Solal sprl-Siège social,Rue du petit mont 8,,B-1495,Marbais (Villers-La-Ville),,50.5466,4.52309,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SUPERSEC SPRL,Rue des Tanneurs 62,,1000,Bruxelles,,50.83968,4.34655,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TERRA & TAVOLA,Bergensesteenweg 181,,1600,Sint-Pieters-Leeuw,,50.79769,4.2885799,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,VAJRA,Brusselsesteenweg 330,,3090,Overijse,,50.7820208,4.5113308,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,WELLNUTRIFOOD,"Drève de l'Infante, 27P3",,B-1410,Waterloo,,50.71815,4.3865299,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,EAT!,Rue royale 20,,1000,Bruxelles,,50.84441,4.36089,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,ECODAL,Slagvijver 25,,1750,Lennik,,50.8056399,4.17092,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Ferme de la sève,Rue du Gros Buisson 1,,6220,Wangenies,,50.4908,4.51896,,,FARM,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BON PLAISIR,Rue Dieudonné Lefèvre 27,,1020,Bruxelles,,50.87085,4.35006,,,FARM,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Bart Hugelierau,,,,neder over hembeek,,50.84078318,4.374956489,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Pierre Yves Farm,Rue Saint Pierre 63,,1000,bruxelles,,50.8555599,4.35625,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Traiteur Loriers,Avenue du four à briques 6,,1140,Etterbeek,,50.86535,4.41421,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,COURSIER NAMUR,Square Léopold,,5000,namur,,50.46884,4.86576,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,COURSIER MONS,Rue d'Havré   18,,7000,mons,,50.45374,3.9533,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,JOST NIVELLES,,Rue de l'Industrie 21,1400,Nivelles,,50.5877,4.32674,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,AUREX,,Brusselsesteenweg 347,1730,Kobbegem,,50.90997,4.25005,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BIONATURELS,Doornveld 20B,,,,,50.8915811,4.2619825,,,FARM,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BIOFLORE,Rue Egide Van Ophem 40C,,,,,50.79275,4.33069,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TERRA & TAVOLA,Bergensesteenweg 181,,,,,50.79769,4.2885799,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,ECODAL,Slagvijver 25,,,,,50.8056399,4.17092,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,COPROSAIN,"Chemin des Peupliers, 24 ",,,,,50.6377459,3.7780171,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,NATURE ELEMENT,Rue Roc Saint-Nicaise 74,,,,,50.6049,3.38464,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MANNAVITA,Zuidstraat 10,,,,,50.81101,3.2177699,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,PURASANA,Heulestraat 104,,,,,50.8426961,3.2163695,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Biofresh produits secs,Legen Heirweg 51,,,,,50.93486,3.64291,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,HYGIENA,Europark Zuid-6 / G B,,,,,51.16104,4.17128,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BIODYVINO,Schelselei 15C,,,,,51.13087,4.37302,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Biofresh produits frais,Berkenhoekstraat 20,,,,,51.053,4.56765,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BIOSANO,Nijverheidsstraat 54F,,,,,51.20866,4.50783,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,OCEBIO,Nijverheidsstraat 96,,,,,51.20961,4.5163399,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,DEOR FOODS,St Gerebernusstraat 4,,,,,51.09893,4.94944,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,HAGOR,Remylaan 4,,,,,50.9222899,4.7008599,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MARMA,Esperantolaan 5/A,,,,,50.80388,4.92051,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,ECODIS GRODENT,Chemin Sur le Thier 3,,,,,50.4334599,6.01217,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MENAGROUP,Hermanne 20,,,,,50.40937,5.48724,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,OASIS DES SAVEURS,"rue Gaston Dancôt, 41",,,,,50.53797,4.91342,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,INTERBIO,Rue de la Basse Sambre 24,,,,,50.492,4.59323,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,NATUR'INOV,Lambusart 24,,,,,50.45492,4.54308,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Ferme de la sève,Rue du Gros Buisson 1,,,,,50.4908,4.51896,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Solal sprl-Siège social,Rue du petit mont 8,,,,,50.5466,4.52309,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,WELLNUTRIFOOD,"Drève de l'Infante, 27P3",,,,,50.71815,4.3865299,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,VAJRA,Brusselsesteenweg 330,,,,,50.7820208,4.5113308,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,EVEIL DES SENS,Avenue du Roi Chevalier 65,,,,,50.84469,4.4172399,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BELLE BULLE,Chaussée de Waterloo 677,,,,,50.81657,4.36654,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SUPERSEC SPRL,Rue des Tanneurs 62,,,,,50.83968,4.34655,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,REGISANA,Boulevard de la Révision 101,,,,,50.8348299,4.3266099,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,CHAMPIGNON DE BRUXELLES,Rue Ropsy Chaudron 24 bte 26,,,,,50.84293,4.32913,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,DISTRIBIO,venue du Port 108-110,,,,,50.86838,4.35275,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BON PLAISIR,Rue Dieudonné Lefèvre 27,,,,,50.87085,4.35006,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TFCO LIEGE,"74, Rue des guillemins",,4000,liège,,50.62798,5.56695,,,TFCO,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TFCO IXL -> LIEGE,"Avenue de l'hippodrome 75,",,1050,Ixelles,,50.82027,4.37682,pas dimanche soir,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Resto Kolya (Bigh),Chaussée de Charleroi 100,,1060,Saint-Gilles,,50.82838,4.35573,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TFCO SENEFFE,Rue Jules Bordet 167 F,,7180,Seneffe,,50.506058,4.267502,,,TFCO,,0:45:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Chalet Marché Noel Brugges,Grote markt,,8000,Brugge,,51.2089799,3.22471,,486951876,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TFCO SENEFFE,Rue jules bordet 167F,,7180,Seneffe,,50.506112,4.267416,,,TFCO,,0:45:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,TFCO AAL vidange,Molenstraat 22,,9300,Alost,,50.93903,4.04039,,,TFCO,,0:15:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Peuplier ferme,rue de la bryle 59,,1390,Bossut Gottechain,,50.75609,4.7150999,Code entrée 123456 / pas d'alarme,0493 19 18 99,FARM,,0:20:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Seve Ferme,Rue de fleurus 97,,6211,mellet,,50.4938,4.50601,Contact :Thomas,0495 99 17 83,,,0:20:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Seve Ferme,Rue de fleurus 97,,6211,mellet,,50.4938,4.50601,,,,,0:20:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Hesbaye Coopérative,rue de la station,,1357,helecine,,50.757757,5.009512,,,,,0:20:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,La Matelotte (Fish4you),Rue Vanderkindere 153,,1180,Uccle,,50.81378,4.3485699,,484888308,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,NIPRO,Blokhuisstraat 40,,2800,Mechelen,,51.050486,4.457059,,0497/66.54.67,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Villa Loraine,Avenue du vivier d'oie 75,,1000,Bruxelles,,50.79946,4.37858,Avant 10h,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,PURATOS,Industrielaan 25,,1702,groot bijgarden,,50.88038,4.27037,Entre 6h45 et 8h,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BRASSERIE DE LA SENNE,Chaussée de Gand 565,,1120,neder over hembeek,,50.90028,4.39824,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,Fonteyne The Kitchen,rue des lutins 8,,1190,Forest,,50.79962,4.31519,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,26,DOLMA,21 rue de vergnies,,1050,Ixelles,,50.829,4.3712799,,,Ecodal,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,27,BelgoMarkt Coop.,Rue de dublin 19,,1050,Ixelles,,50.83711,4.3672,,,Ecodal,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Cdc,Chant des Cailles,22 Avenue Léopold Wiener,Grille à gauche du batiment. Batiment au fond à droite,1170,Watermael Boitsfort,,50.80812,4.40744,Passer à gauche de la résidence Sainte-Anne jusqu'au petit bâtiment légèrement isolé (au fond). La grille sera ouverte,0494344498 ou 0489909606,FARM,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,CarF,Carfrig,Bergestraat 243,Code boite 2070,1730,Asse,,50.8981745,4.2169664,,0472 04 94 94,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,SAB,TFCO Sablon,Rue Joseph Stevens 34,,1000,Bruxelles,,50.84155,4.35337,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,SODeuro,Sodexo Euroclear,"1, Boulevard du Roi Albert II",,1210,Bruxelles,,50.8564099,4.35606,"L'accès au quai de livraison se fait à l'arrière du Bâtiment
au croisement de la Rue des Croisades et la rue du Marché",0475.54.35.66,Nos Pilifs,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,38,Bio c'Bon Stockel,Rue de l'église 120-122,,1150,Woluwe-Saint-Pierre,,50.84057,4.4650299,mercredi et samedi,,Ecodal,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,HH,HeerenHuis (TFCO),"Van Praetstraat, 140",,2660,Hoboken,,51.1594,4.3391,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Verpa,VERPA,Nikelaan 4,,2430,vorst-lakdal,,51.0979,5.07883,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Celab,CELABOR,Avenue du Parc 38,,4650,Herve,,50.62492,5.83235,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,chocolate,quai de boulogne 1,,94150,rungis,,48.75875,2.35207,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,KBCleubrust,KBC LEUbrust,Brusselsesteenweg 100,,3000,LEUVEN,,50.88606,4.67751,,,TFCO,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,KBC LEUtiens,Professor Roger Van Overstraetenplein 2,,3000,Leuven,,50.87864,4.71638,,,TFCO,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,KBC MCresto,Geerdegemdries 21,,2800,Mechelen,,51.00596,4.46963,,,TFCO,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,EXKI1,EXKI Villeneuve,Avenue de l'Avenir 21,,59650,Villeneuve-d'Ascq,France,50.617144,3.124344,,,Sumy,,0:30:00,,,,,,,1,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,EXKI2,EXKI Lille,Place de Béthune 13,,59000,Lille,France,50.632802,3.062385,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,EXKI3,EXKI National,Rue Nationale 70,,59000,Lille,France,50.633174,3.053782,,,,,0:45:00,,,,,,,1,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,EXKI4,EXKI Tournai,Boulevard Walter de Marvis 22,,7500,Tournai,Belgique,50.6030294,3.4041184,,,,,0:30:00,,,,,,,1,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocbon1,Bio C'Bon Faidherbe,Rue Faidherbe 36,,59800,Lille,France,50.636854,3.067183,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocbon2,Bio C'Bon Monnaie,35 Rue de la Monnaie,,59800,Lille,France,50.640923,3.062979,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocbon3,Bio C'Bon Jaurès,217 Rue Jean Jaurès,,59160,Lille,France,50.642932,3.012191,,,,,0:45:00,,,,,,,1,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocbon4,Bio C'Bon Esquermoise,57-61 Rue Esquermoise,,59000,Lille,France,50.638225,3.060747,,,,,0:45:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocbon5,Bio C'Bon Solférino,154 Rue Solférino,,59000,Lille,France,50.631295,3.054457,,,,,0:45:00,,,,,,,1,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocoop1,BioCoop Solférino,98 Rue Solférino,,59000,Lille,France,50.632951,3.051298,,,,,0:45:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocoop2,BioCoop Aventure,9 Place Nouvelle Aventure,,59000,Lille,France,50.626909,3.049818,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocoop3,BioCoop Postes,23 Rue des Postes,,59120,Lille,France,50.627506,3.057611,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Biocoop4,BioCoop Molinel,86 Rue du Molinel,,59000,Lille,France,50.633959,3.066708,,,,,0:45:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,POMPE GAZ LILLE,Rue du Pic au Vent 200,,59810,Lesquin,France,50.581176,3.110105,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SUMY LILLE,Rue Marcel Sembat,,59810,Lesquin,France,50.592199,3.128385,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SUMY LILLE,Rue Marcel Sembat,,59810,Lesquin,France,50.592199,3.128385,,,,,0:30:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SUMY LILLE,Rue Marcel Sembat,,59810,Lesquin,France,50.592199,3.128385,,,,,0:45:00,,,,,,,1,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Air Liquide,Air Liquide,Rue du pic au vent,,59,Lesquin,France,50.581176,3.110105,,,CENTER,,0:15:00,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Air Liquide,Air Liquide,Rue du pic au vent,,,Lesquin,France,50.581176,3.110105,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,mercedes liège,rue haie leruth 2,04 263 38 75,4432,liège,Belgique,50.67011,5.5306,,22623255,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,SUMY Lille,Rue Marcel Sembat,,59,Lesquin,France,50.592199,3.128385,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,5005644,BC ONE Corper Vil,DA VINCILAAN 9,,1930,Zaventem,,50.88932,4.45812,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,576703,PWC WOLUWE,Boulevard de la Woluwe 18,,1932,Woluwe St Pierre,,50.83506,4.43334,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,AUREX,Brusselsesteenweg 347,,1730,Kobbegem,,50.89552,4.24239,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,350457,LINKLATERS,Brederodestraat 13,,1000,Bruxelles,,50.84045,4.3609,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,113656,CLEARY GOTTLIEB,J. De Lalaing 4,,1040,Bruxelles,,50.84398,4.37293,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,366397,DE WARANDE,Zinnerstraat 1,,1000,Bruxelles,,50.84435,4.36644,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,BRU AIRLINES,Ringlaan,,1930,Zaventem,,50.894889,4.462154,,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MAJOR EVENT ATOMIUM,Avenue de l'atomium,,1020,neder over hembeek,,50.897,4.34442,MATHIEU 0472/519.108  TENTES  welldones,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,,MAJOR EVENT PALAIS,Place des palais,,1000,Bruxelles,,50.843906,4.365634,CONTACT : Vanessa Amor  0497482778,,,,,,,,,,,,
,VENDREDI 27.O7,,,,visit,,,,,,,,,,,,,Ch1,RETRAIT PAIN,42 avenue de l'université,,1050,Bruxelles,,50.81469,4.38779,,,,,,,,,,,,,
